trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1282,False,"{'e': 2.706105612412542e-06, 'a': 0.4}",25,14,18.219218210676065,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'e': 2.679179411676728e-06, 'a': 0.4}",30,22,14.40678159258077,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'e': 2.652521131114739e-06, 'a': 0.4}",30,24,11.51860198530869,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'e': 2.6261281048763035e-06, 'a': 0.4}",20,7,24.272096859841284,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'e': 2.5999976936368024e-06, 'a': 0.4}",20,9,16.448779201424028,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'e': 2.574127284333333e-06, 'a': 0.4}",35,23,25.368613281876844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'e': 2.548514289903414e-06, 'a': 0.4}",25,13,20.099737290263224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'e': 2.5231561490262545e-06, 'a': 0.4}",20,12,12.82306911554734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'e': 2.498050325866635e-06, 'a': 0.4}",25,13,20.582256127210286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'e': 2.4731943098213178e-06, 'a': 0.4}",20,8,20.627194328314772,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'e': 2.4485856152679845e-06, 'a': 0.4}",30,19,24.604880822332177,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'e': 2.424221781316673e-06, 'a': 0.4}",20,10,18.59757898945738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'e': 2.4001003715636846e-06, 'a': 0.4}",20,14,11.540642641842272,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'e': 2.3762189738479388e-06, 'a': 0.4}",25,10,26.74829359387635,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'e': 2.352575200009771e-06, 'a': 0.4}",30,13,32.33208631904602,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'e': 2.32916668565209e-06, 'a': 0.4}",30,8,36.68146993769355,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'e': 2.305991089903953e-06, 'a': 0.4}",20,0,29.19373016203606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1299,False,"{'e': 2.2830460951864718e-06, 'a': 0.4}",20,14,11.420573941010122,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'e': 2.2603294069810542e-06, 'a': 0.4}",25,7,26.951670878127608,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'e': 2.237838753599949e-06, 'a': 0.4}",20,0,32.464712698943586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1302,False,"{'e': 2.2155718859590755e-06, 'a': 0.4}",25,15,16.229992890836655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'e': 2.19352657735311e-06, 'a': 0.4}",25,8,29.08007739194724,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'e': 2.1717006232328283e-06, 'a': 0.4}",20,14,12.75423011344082,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'e': 2.150091840984627e-06, 'a': 0.4}",25,16,16.96886514754356,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'e': 2.128698069712273e-06, 'a': 0.4}",20,7,24.482339087673427,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'e': 2.107517170020811e-06, 'a': 0.4}",25,15,21.166620555401195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'e': 2.086547023802622e-06, 'a': 0.4}",20,11,13.800410722223528,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'e': 2.0657855340256075e-06, 'a': 0.4}",20,12,11.886187528115903,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'e': 2.0452306245234897e-06, 'a': 0.4}",25,12,19.919111469389605,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'e': 2.0248802397881886e-06, 'a': 0.4}",25,13,17.60750027143826,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'e': 2.0047323447642686e-06, 'a': 0.4}",20,8,16.85355068347616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'e': 1.984784924645444e-06, 'a': 0.4}",20,4,28.79117042570815,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'e': 1.9650359846730773e-06, 'a': 0.4}",20,4,29.872036975232994,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'e': 1.9454835499367136e-06, 'a': 0.4}",25,14,19.907771412314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'e': 1.926125665176585e-06, 'a': 0.4}",25,13,24.13471879442586,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'e': 1.906960394588084e-06, 'a': 0.4}",20,13,15.859166212785443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'e': 1.887985821628181e-06, 'a': 0.4}",25,20,8.665212639662062,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'e': 1.8692000488237673e-06, 'a': 0.4}",25,18,14.990562622955938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'e': 1.8506011975819048e-06, 'a': 0.4}",35,24,23.38593398671425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'e': 1.8321874080019766e-06, 'a': 0.4}",25,3,36.04208730837336,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'e': 1.8139568386896763e-06, 'a': 0.4}",25,12,23.737832949680637,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'e': 1.7959076665728809e-06, 'a': 0.4}",30,19,22.06838312530623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'e': 1.7780380867193375e-06, 'a': 0.4}",35,18,28.068072368589057,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'e': 1.7603463121561693e-06, 'a': 0.4}",25,18,13.56340793775059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'e': 1.7428305736911769e-06, 'a': 0.4}",25,7,32.052857781745395,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'e': 1.7254891197359173e-06, 'a': 0.4}",20,6,24.52446150117695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'e': 1.7083202161305406e-06, 'a': 0.4}",25,0,38.534123124937565,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1329,False,"{'e': 1.6913221459703849e-06, 'a': 0.4}",30,21,16.20660837697195,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'e': 1.674493209434266e-06, 'a': 0.4}",25,13,19.502213360277054,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'e': 1.6578317236145063e-06, 'a': 0.4}",20,11,17.025882597615606,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'e': 1.641336022348639e-06, 'a': 0.4}",35,23,19.371677392265685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'e': 1.625004456052791e-06, 'a': 0.4}",25,8,27.77536591817467,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'e': 1.6088353915567235e-06, 'a': 0.4}",35,20,21.645861991996235,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'e': 1.592827211940512e-06, 'a': 0.4}",20,2,29.250792207511637,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'e': 1.5769783163728552e-06, 'a': 0.4}",20,12,14.5880455005414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'e': 1.5612871199509859e-06, 'a': 0.4}",30,12,33.30243796398146,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'e': 1.5457520535421912e-06, 'a': 0.4}",20,6,20.903349557860913,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'e': 1.530371563626882e-06, 'a': 0.4}",20,15,9.27360969993535,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'e': 1.515144112143249e-06, 'a': 0.4}",20,12,17.02974613417865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'e': 1.5000681763334549e-06, 'a': 0.4}",20,12,15.640400417079322,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'e': 1.4851422485913551e-06, 'a': 0.4}",20,3,26.807611008575005,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'e': 1.470364836311737e-06, 'a': 0.4}",20,13,11.347802288745944,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'e': 1.4557344617410582e-06, 'a': 0.4}",35,17,37.544866591484606,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'e': 1.4412496618296672e-06, 'a': 0.4}",25,17,14.960507307291115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'e': 1.426908988085507e-06, 'a': 0.4}",20,11,14.67680398474206,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'e': 1.41271100642925e-06, 'a': 0.4}",20,10,19.71079030737221,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'e': 1.3986542970508992e-06, 'a': 0.4}",25,20,6.823745144905482,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'e': 1.3847374542678026e-06, 'a': 0.4}",20,16,9.566392634838436,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'e': 1.3709590863840845e-06, 'a': 0.4}",20,8,18.01772342360773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'e': 1.3573178155514744e-06, 'a': 0.4}",25,14,20.12334569658155,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'e': 1.3438122776315214e-06, 'a': 0.4}",35,17,32.848744083272635,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'e': 1.3304411220591766e-06, 'a': 0.4}",25,3,36.94004175166225,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'e': 1.3172030117077446e-06, 'a': 0.4}",25,16,13.513296327798322,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'e': 1.3040966227551563e-06, 'a': 0.4}",20,12,13.159749066902002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'e': 1.2911206445515944e-06, 'a': 0.4}",20,16,7.381247191962813,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'e': 1.278273779488425e-06, 'a': 0.4}",30,18,24.2257310311306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'e': 1.2655547428684361e-06, 'a': 0.4}",25,16,17.80193431293243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'e': 1.2529622627773664e-06, 'a': 0.4}",30,18,24.38215481037065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'e': 1.2404950799567134e-06, 'a': 0.4}",20,14,12.20487050149456,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'e': 1.2281519476778053e-06, 'a': 0.4}",25,4,26.118723092513676,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'e': 1.2159316316171261e-06, 'a': 0.4}",20,0,32.028814767667754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1363,False,"{'e': 1.2038329097328907e-06, 'a': 0.4}",20,14,12.198452457645677,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'e': 1.191854572142826e-06, 'a': 0.4}",30,13,33.696329322048776,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'e': 1.179995421003191e-06, 'a': 0.4}",20,6,26.568537304928643,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'e': 1.168254270388989e-06, 'a': 0.4}",20,12,17.900398753551535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'e': 1.1566299461753744e-06, 'a': 0.4}",30,21,17.2356150152134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'e': 1.145121285920239e-06, 'a': 0.4}",20,10,16.777989364939128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'e': 1.1337271387479661e-06, 'a': 0.4}",30,16,22.322930453562964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'e': 1.1224463652343422e-06, 'a': 0.4}",25,15,20.110836164632055,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'e': 1.1112778372926188e-06, 'a': 0.4}",20,10,16.488627900962108,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'e': 1.1002204380606923e-06, 'a': 0.4}",25,3,33.34151681553441,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'e': 1.0892730617894255e-06, 'a': 0.4}",20,14,11.82594914201454,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'e': 1.0784346137320683e-06, 'a': 0.4}",20,11,15.516819169156339,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'e': 1.0677040100347827e-06, 'a': 0.4}",25,13,19.766742358591607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'e': 1.0570801776282568e-06, 'a': 0.4}",20,0,29.64569729430401,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1377,False,"{'e': 1.046562054120397e-06, 'a': 0.4}",20,15,11.251058674798887,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'e': 1.0361485876900852e-06, 'a': 0.4}",20,8,19.215778530788548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'e': 1.0258387369820044e-06, 'a': 0.4}",25,7,23.547086634949398,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'e': 1.0156314710024903e-06, 'a': 0.4}",25,20,10.265550598125685,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'e': 1.0055257690164387e-06, 'a': 0.4}",20,0,27.85142421831011,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1382,False,"{'e': 9.955206204452296e-07, 'a': 0.4}",20,6,22.846650492928152,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'e': 0.0, 'a': 0.0}",30,13,27.765402265171417,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'e': 0.0, 'a': 0.0}",25,17,15.137653262479672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'e': 0.0, 'a': 0.0}",30,16,28.566714021392173,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'e': 0.0, 'a': 0.0}",25,16,17.67184392688251,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'e': 0.0, 'a': 0.0}",20,10,16.897963523066185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'e': 0.0, 'a': 0.0}",25,7,33.655069832605385,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'e': 0.0, 'a': 0.0}",30,17,26.445957486392953,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'e': 0.0, 'a': 0.0}",25,11,24.779259394177426,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'e': 0.0, 'a': 0.0}",20,8,24.691022599470326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'e': 0.0, 'a': 0.0}",25,14,23.771028799020264,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
